work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2023,Senior Level,Full Time,Data Scientist,36000,EUR,38631,Spain,WFO,Spain,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,240500,USD,240500,United States,WFO,United States,Large,Data Engineer
2023,Senior Level,Full Time,Data Engineer,123700,USD,123700,United States,WFO,United States,Large,Data Engineer
2023,Senior Level,Full Time,Analytics Engineer,152900,USD,152900,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Analytics Engineer,117100,USD,117100,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Analytics Engineer,173000,USD,173000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Analytics Engineer,113000,USD,113000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Applied Scientist,260000,USD,260000,United States,WFO,United States,Large,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,136000,USD,136000,United States,WFO,United States,Large,Data Scientist
2023,Executive,Full Time,Data Engineer,175000,USD,175000,United States,WFO,United States,Medium,Data Engineer
2023,Executive,Full Time,Data Engineer,110000,USD,110000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Applied Scientist,260000,USD,260000,United States,WFO,United States,Large,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,136000,USD,136000,United States,WFO,United States,Large,Data Scientist
2023,Senior Level,Full Time,Research Scientist,130000,USD,130000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Research Scientist,110000,USD,110000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,205000,USD,205000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,184000,USD,184000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Analyst,149500,USD,149500,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,127075,USD,127075,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,195000,USD,195000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,219535,USD,219535,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,146115,USD,146115,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,170000,USD,170000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,135000,USD,135000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,175000,USD,175000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,145000,USD,145000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,199000,USD,199000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,162000,USD,162000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,222200,USD,222200,United States,WFO,United States,Large,Data Scientist
2023,Senior Level,Full Time,Applied Scientist,136000,USD,136000,United States,WFO,United States,Large,Data Scientist
2023,Executive,Full Time,Analytics Engineer,221000,USD,221000,United States,WFH,United States,Medium,Data Analyst
2023,Executive,Full Time,Analytics Engineer,153000,USD,153000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,187000,USD,187000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,128000,USD,128000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Research Scientist,210000,USD,210000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Research Scientist,136000,USD,136000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,175000,USD,175000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,100000,USD,100000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,179000,USD,179000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,109000,USD,109000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,245000,USD,245000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,180000,USD,180000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Analyst,142000,USD,142000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,75000,USD,75000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Manager,198800,USD,198800,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Manager,105200,USD,105200,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,125000,USD,125000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,112000,USD,112000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,210000,USD,210000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,155000,USD,155000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Manager,115000,USD,115000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Manager,86000,USD,86000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,165000,USD,165000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Analyst,139000,USD,139000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,106000,USD,106000,United States,WFO,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Data Analyst,55000,CAD,40663,Canada,WFO,Canada,Large,Data Analyst
2022,Senior Level,Full Time,AI Developer,275000,USD,275000,Canada,WFO,Canada,Small,Data Engineer
2023,Senior Level,Freelance,Machine Learning Researcher,50000,USD,50000,Ukraine,Hybrid,Ukraine,Small,Data Engineer
2023,Mid Level,Full Time,Machine Learning Engineer,280700,USD,280700,United States,WFH,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Machine Learning Engineer,150450,USD,150450,United States,WFH,United States,Medium,Data Engineer
2023,Entry Level,Full Time,Data Scientist,70000,CAD,51753,Canada,WFH,Canada,Large,Data Scientist
2023,Senior Level,Full Time,Data Architect,250500,USD,250500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Architect,159500,USD,159500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,145000,USD,145000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,115000,USD,115000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,140000,USD,140000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,120000,USD,120000,United States,WFO,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Data Scientist,130001,USD,130001,United States,WFH,United States,Medium,Data Scientist
2023,Entry Level,Full Time,Data Scientist,71907,USD,71907,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,93918,USD,93918,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,51962,USD,51962,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Analyst,175000,USD,175000,Canada,WFH,Canada,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,135000,USD,135000,Canada,WFH,Canada,Medium,Data Analyst
2023,Entry Level,Full Time,Data Engineer,85000,USD,85000,United States,WFO,United States,Medium,Data Engineer
2023,Entry Level,Full Time,Data Engineer,65000,USD,65000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,257000,USD,257000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,147000,USD,147000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,222000,USD,222000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,175000,USD,175000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,203000,USD,203000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,133200,USD,133200,United States,WFH,United States,Medium,Data Scientist
2023,Entry Level,Full Time,Applied Scientist,213660,USD,213660,United States,WFO,United States,Large,Data Scientist
2023,Entry Level,Full Time,Applied Scientist,130760,USD,130760,United States,WFO,United States,Large,Data Scientist
2023,Senior Level,Full Time,Data Engineer,221000,USD,221000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,147000,USD,147000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Quality Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Quality Analyst,80000,USD,80000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,185900,USD,185900,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,129300,USD,129300,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,238000,USD,238000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,156000,USD,156000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Machine Learning Engineer,304000,USD,304000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,199000,USD,199000,United States,WFH,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Big Data Engineer,45000,EUR,48289,Spain,WFH,Spain,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,110000,USD,110000,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Analyst,90000,USD,90000,United States,WFO,United States,Medium,Data Analyst
2023,Mid Level,Full Time,Data Analyst,75000,USD,75000,United States,WFO,United States,Medium,Data Analyst
2023,Mid Level,Full Time,Research Scientist,161200,GBP,195895,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2023,Mid Level,Full Time,Research Scientist,84570,GBP,102772,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,240000,USD,240000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,183600,USD,183600,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Specialist,130000,USD,130000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Specialist,80000,USD,80000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analytics Manager,160000,USD,160000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analytics Manager,120000,USD,120000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Machine Learning Engineer,289076,USD,289076,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,202353,USD,202353,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,145000,USD,145000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,155000,USD,155000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,106000,USD,106000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Engineer,200000,USD,200000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,157750,USD,157750,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,104650,USD,104650,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,180000,USD,180000,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Medium,Data Scientist
2023,Executive,Full Time,Data Scientist,200000,USD,200000,United States,WFO,United States,Medium,Data Scientist
2023,Executive,Full Time,Data Scientist,145000,USD,145000,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Lead Data Analyst,68000,USD,68000,United States,WFO,United States,Large,Data Analyst
2023,Entry Level,Full Time,BI Data Engineer,60000,USD,60000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,45000,EUR,48289,Spain,WFO,Spain,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,36000,EUR,38631,Spain,WFO,Spain,Medium,Data Scientist
2023,Entry Level,Full Time,Data Engineer,85000,USD,85000,United States,WFO,United States,Medium,Data Engineer
